user_id,game_name,hours,purchase,play
276526080,Sakura Clicker,6.1,1,1
276526080,POSTAL 2,3.5,1,1
276526080,Uncrowded,2.1,1,1
276526080,Orbital Gear,0.7,1,1
276526080,Jigoku Kisetsukan Sense of the Seasons,0.6,1,1
276526080,CastleMiner Z,0.2,1,1
276526080,Pink Heaven,0.2,1,1
276526080,Uebergame,0,1,0
276526080,Back to Dinosaur Island ,0,1,0
38950395,Cry of Fear,6.8,1,1
38950395,Half-Life 2 Lost Coast,0.5,1,1
38950395,Haunted Memories,0.3,1,1
38950395,Bloodwood Reload,0,1,0
38950395,Half-Life 2 Deathmatch,0,1,0
97626507,Wargame European Escalation,0,1,0
51699341,Mafia II,20,1,1
51699341,Deus Ex Human Revolution,16.3,1,1
51699341,Call of Duty Black Ops,11.3,1,1
51699341,Call of Duty Modern Warfare 3,5.9,1,1
51699341,Homefront,3.8,1,1
51699341,Call of Duty Black Ops - Multiplayer,0.7,1,1
51699341,Call of Duty Modern Warfare 2 - Multiplayer,0.6,1,1
51699341,Call of Duty Modern Warfare 3 - Multiplayer,0,1,0
32773537,Lost Planet Extreme Condition,0.4,1,1
170419820,Dota 2,42,1,1
88173801,SimCity 4 Deluxe,1.3,1,1
88173801,Left 4 Dead 2,0.1,1,1
88173801,Portal,0,1,0
88173801,Anachronox,0,1,0
88173801,Battlestations Midway,0,1,0
88173801,Dark Sector,0,1,0
88173801,Deus Ex Game of the Year Edition,0,1,0
88173801,Deus Ex Human Revolution - Director's Cut,0,1,0
88173801,Deus Ex The Fall,0,1,0
88173801,Dino D-Day,0,1,0
88173801,Dream Pinball 3D,0,1,0
88173801,Hitman 2 Silent Assassin,0,1,0
88173801,Hitman Codename 47,0,1,0
88173801,Just Cause 2,0,1,0
88173801,Kane & Lynch 2 Dog Days,0,1,0
88173801,Lara Croft and the Guardian of Light,0,1,0
88173801,Mini Ninjas,0,1,0
88173801,Portal 2,0,1,0
88173801,RACE 07 - Formula RaceRoom Add-On,0,1,0
88173801,Red Orchestra 2 Heroes of Stalingrad - Single Player,0,1,0
88173801,Rising Storm/Red Orchestra 2 Multiplayer,0,1,0
88173801,SpaceChem,0,1,0
88173801,Space Pirates and Zombies,0,1,0
88173801,Thief Gold,0,1,0
141721383,Team Fortress 2,404,1,1
141721383,Robocraft,79,1,1
141721383,Space Engineers,42,1,1
141721383,AirMech,28,1,1
141721383,Alien Swarm,21,1,1
141721383,Heroes & Generals,19.2,1,1
141721383,Star Trek Online,16.5,1,1
141721383,Unturned,14.4,1,1
141721383,Warface,12.3,1,1
141721383,PlanetSide 2,12.1,1,1
141721383,Panzar,12,1,1
141721383,Blacklight Retribution,11.7,1,1
141721383,EverQuest II,10.3,1,1
141721383,HAWKEN,9.8,1,1
141721383,theHunter,7.6,1,1
141721383,Neverwinter,7.3,1,1
141721383,ArcheAge,4.8,1,1
141721383,sZone-Online,4.7,1,1
141721383,Gear Up,4.4,1,1
141721383,The Mighty Quest For Epic Loot,3.8,1,1
141721383,Planetbase,3.7,1,1
141721383,March of War,1.5,1,1
141721383,Moonbase Alpha,1.2,1,1
141721383,Star Conflict,1,1,1
141721383,Jagged Alliance Online - Steam Edition,0.7,1,1
141721383,TerraTech,0.5,1,1
141721383,Basement,0.2,1,1
141721383,DCS World,0,1,0
141721383,Stronghold Kingdoms,0,1,0
141721383,Defiance,0,1,0
141721383,Jagged Alliance Online Raven Pack,0,1,0
141721383,RaceRoom Racing Experience ,0,1,0
141721383,Tribes Ascend,0,1,0
243428923,Team Fortress 2,0.3,1,1
243428923,METAL SLUG DEFENSE,0,1,0
243428923,Yet Another Zombie Defense,0,1,0
156274884,Dota 2,3,1,1
195486667,Dota 2,8.5,1,1
195486667,Heroes & Generals,0,1,0
195486667,Royal Quest,0,1,0
195486667,theHunter,0,1,0
219875346,H1Z1,21,1,1
72842813,Call of Duty Black Ops,0.3,1,1
72842813,Call of Duty Black Ops - Multiplayer,0,1,0
240067479,The Sims(TM) 3,6.9,1,1
103371488,The Elder Scrolls V Skyrim,274,1,1
103371488,Grand Theft Auto V,260,1,1
103371488,Grand Theft Auto IV,148,1,1
103371488,Torchlight II,98,1,1
103371488,Counter-Strike Global Offensive,51,1,1
103371488,Saints Row The Third,49,1,1
103371488,The Witcher 3 Wild Hunt,41,1,1
103371488,Portal,33,1,1
103371488,Portal 2,30,1,1
103371488,Grand Theft Auto Episodes from Liberty City,25,1,1
103371488,Life Is Strange,22,1,1
103371488,GRID 2,22,1,1
103371488,PAYDAY 2,5.1,1,1
103371488,Saints Row 2,4.6,1,1
103371488,Woodle Tree Adventures,3.3,1,1
103371488,Left 4 Dead 2,3.1,1,1
103371488,Dota 2,1.6,1,1
103371488,Hitman Sniper Challenge,0.6,1,1
103371488,Pid ,0.2,1,1
103371488,Adventures of Shuggy,0,1,0
103371488,Afterfall InSanity Extended Edition,0,1,0
103371488,BioShock 2,0,1,0
103371488,BioShock Infinite,0,1,0
103371488,Borderlands 2,0,1,0
103371488,Chaos Domain,0,1,0
103371488,Dead Island,0,1,0
103371488,Dead Island Riptide,0,1,0
103371488,Dead Space 2,0,1,0
103371488,Deus Ex Human Revolution - Director's Cut,0,1,0
103371488,F.E.A.R.,0,1,0
103371488,F.E.A.R. 2 Project Origin,0,1,0
103371488,F.E.A.R. 3,0,1,0
103371488,F.E.A.R. Extraction Point,0,1,0
103371488,Frozen Hearth,0,1,0
103371488,Garry's Mod,0,1,0
103371488,GRID 2 GTR Racing Pack,0,1,0
103371488,Half-Life,0,1,0
103371488,Half-Life 2,0,1,0
103371488,Half-Life 2 Deathmatch,0,1,0
103371488,Half-Life 2 Episode One,0,1,0
103371488,Half-Life 2 Episode Two,0,1,0
103371488,Half-Life 2 Lost Coast,0,1,0
103371488,Half-Life Blue Shift,0,1,0
103371488,Half-Life Opposing Force,0,1,0
103371488,Half-Life Source,0,1,0
103371488,Half-Life Deathmatch Source,0,1,0
103371488,Hitman Absolution,0,1,0
103371488,Metro 2033,0,1,0
103371488,Metro Last Light,0,1,0
103371488,Neverwinter,0,1,0
103371488,Path of Exile,0,1,0
103371488,PAYDAY The Heist,0,1,0
103371488,Risen,0,1,0
103371488,Risen 2 - Dark Waters,0,1,0
103371488,S.T.A.L.K.E.R. Clear Sky,0,1,0
103371488,Sacred Citadel,0,1,0
103371488,Skyrim High Resolution Texture Pack,0,1,0
103371488,Sleeping Dogs,0,1,0
103371488,Sniper Elite 3,0,1,0
103371488,Team Fortress Classic,0,1,0
103371488,The Elder Scrolls V Skyrim - Dawnguard,0,1,0
103371488,The Elder Scrolls V Skyrim - Dragonborn,0,1,0
103371488,The Elder Scrolls V Skyrim - Hearthfire,0,1,0
103371488,The Witcher 3 Wild Hunt - New Finisher Animations,0,1,0
103371488,Thief,0,1,0
103371488,Tomb Raider,0,1,0
103371488,Tomb Raider (VI) The Angel of Darkness,0,1,0
103371488,Tomb Raider Anniversary,0,1,0
103371488,Tomb Raider Chronicles,0,1,0
103371488,Tomb Raider Legend,0,1,0
103371488,Tomb Raider The Last Revelation,0,1,0
103371488,Tomb Raider Underworld,0,1,0
103371488,Tomb Raider I,0,1,0
103371488,Tomb Raider II,0,1,0
103371488,Tomb Raider III Adventures of Lara Croft,0,1,0
299848257,Call of Duty Black Ops III,3.4,1,1
299848257,Nosgoth,0.3,1,1
287725554,Dota 2,1,1,1
152850905,Dota 2,1241,1,1
152850905,Counter-Strike Global Offensive,471,1,1
152850905,Team Fortress 2,2.6,1,1
152850905,America's Army 3,0,1,0
152850905,Double Action Boogaloo,0,1,0
152850905,Neverwinter,0,1,0
152850905,Nosgoth,0,1,0
152850905,RaceRoom Racing Experience ,0,1,0
152850905,Tom Clancy's Ghost Recon Phantoms - EU,0,1,0
152850905,Unturned,0,1,0
76303426,Mafia II,0.3,1,1
14258248,"Warhammer 40,000 Dawn of War  Winter Assault",16,1,1
14258248,"Warhammer 40,000 Dawn of War - Game of the Year Edition",9.3,1,1
14258248,Counter-Strike Source,5.4,1,1
14258248,Half-Life,0,1,0
14258248,Half-Life 2,0,1,0
14258248,Half-Life 2 Deathmatch,0,1,0
14258248,Half-Life 2 Lost Coast,0,1,0
14258248,Team Fortress Classic,0,1,0
48634782,Left 4 Dead,0.5,1,1
10810391,Counter-Strike Source,0,1,0
10810391,Half-Life 2,0,1,0
10810391,Half-Life 2 Lost Coast,0,1,0
10810391,Half-Life Source,0,1,0
10810391,Half-Life Deathmatch Source,0,1,0
282320568,Dota 2,12.4,1,1
282320568,Team Fortress 2,7.3,1,1
282320568,Archeblade,4.5,1,1
282320568,Blacklight Retribution,1.2,1,1
282320568,Soldier Front 2,0.3,1,1
175447188,The Elder Scrolls V Skyrim,487,1,1
175447188,Robocraft,355,1,1
175447188,AdVenture Capitalist,133,1,1
175447188,Borderlands 2,128,1,1
175447188,Craft The World,86,1,1
175447188,Terraria,52,1,1
175447188,Orcs Must Die! 2,34,1,1
175447188,7 Days to Die,33,1,1
175447188,Cities Skylines,27,1,1
175447188,Creeper World 3 Arc Eternal,21,1,1
175447188,Orcs Must Die!,13.5,1,1
175447188,Shantae and the Pirate's Curse,7.9,1,1
175447188,Borderlands The Pre-Sequel,6.5,1,1
175447188,Dungeons 2,4.7,1,1
175447188,Garry's Mod,3.6,1,1
175447188,Goat Simulator,3,1,1
175447188,Creativerse,2.9,1,1
175447188,Besiege,2.4,1,1
175447188,Archeblade,0.8,1,1
175447188,Gnomoria,0.4,1,1
175447188,Borderlands 2 Headhunter 1 Bloody Harvest,0,1,0
175447188,Borderlands 2 Headhunter 2 Wattle Gobbler,0,1,0
175447188,Borderlands 2 Headhunter 3 Mercenary Day,0,1,0
175447188,Borderlands 2 Headhunter 5 Son of Crawmerax,0,1,0
175447188,Borderlands DLC Mad Moxxi's Underdome Riot,0,1,0
175447188,Borderlands DLC The Secret Armory of General Knoxx,0,1,0
175447188,Borderlands DLC The Zombie Island of Dr. Ned,0,1,0
175447188,Fractured Space,0,1,0
175447188,Overlord,0,1,0
175447188,Overlord Raising Hell,0,1,0
175447188,Overlord II,0,1,0
175447188,Sid Meier's Civilization V Scrambled Continents Map Pack,0,1,0
175447188,Skyrim High Resolution Texture Pack,0,1,0
175447188,The Elder Scrolls V Skyrim - Dawnguard,0,1,0
175447188,The Elder Scrolls V Skyrim - Dragonborn,0,1,0
175447188,The Elder Scrolls V Skyrim - Hearthfire,0,1,0
234112159,Dota 2,0.8,1,1
94858657,The Elder Scrolls V Skyrim,0.5,1,1
293108035,UberStrike,6.1,1,1
235689037,Counter-Strike Global Offensive,6.6,1,1
149825972,Dota 2,150,1,1
158237531,Team Fortress 2,6.7,1,1
68493240,Counter-Strike,0.5,1,1
68493240,Counter-Strike Condition Zero,0,1,0
68493240,Counter-Strike Condition Zero Deleted Scenes,0,1,0
182835747,Dota 2,2403,1,1
182835747,Counter-Strike Global Offensive,48,1,1
182835747,Enclave,0,1,0
182835747,Tactical Intervention,0,1,0
182835747,Tropico 3 - Steam Special Edition,0,1,0
182835747,War Thunder,0,1,0
145606876,Football Manager 2014,4775,1,1
145606876,Titan Quest,2.9,1,1
145606876,PAYDAY The Heist,0.6,1,1
145606876,Napoleon Total War,0,1,0
56899274,Call of Duty Modern Warfare 2 - Multiplayer,178,1,1
56899274,Call of Duty Modern Warfare 3 - Multiplayer,6.7,1,1
56899274,Call of Duty Modern Warfare 3,5,1,1
56899274,Aliens vs. Predator,3.8,1,1
77153774,Over 9000 Zombies!,4.5,1,1
77153774,Silent Hill Homecoming,0,1,0
29852387,Counter-Strike,472,1,1
29852387,Assassin's Creed II,79,1,1
29852387,Counter-Strike Global Offensive,35,1,1
29852387,Dota 2,10.1,1,1
29852387,Pox Nora,0.3,1,1
29852387,Counter-Strike Condition Zero,0,1,0
29852387,Counter-Strike Condition Zero Deleted Scenes,0,1,0
29852387,Half-Life 2 Deathmatch,0,1,0
29852387,Half-Life 2 Lost Coast,0,1,0
111804259,Team Fortress 2,1,1,1
33910513,Just Cause 2,75,1,1
33910513,Sid Meier's Civilization V,52,1,1
33910513,Duke Nukem Forever,17.2,1,1
33910513,GTR Evolution,6.6,1,1
33910513,RACE 07 - Formula RaceRoom Add-On,0,1,0
33910513,RACE 07,0,1,0
33910513,Sid Meier's Civilization V Brave New World,0,1,0
33910513,Sid Meier's Civilization V Scrambled Continents Map Pack,0,1,0
171266433,Dota 2,299,1,1
171266433,Unturned,22,1,1
171266433,Counter-Strike Nexon Zombies,0,1,0
58830050,Call of Duty Ghosts,11.7,1,1
58830050,Grand Theft Auto IV,10.6,1,1
58830050,Call of Duty Black Ops II - Zombies,0,1,0
58830050,Grand Theft Auto Episodes from Liberty City,0,1,0
251004841,Dota 2,0.7,1,1
216088282,Unturned,69,1,1
216088282,Counter-Strike Nexon Zombies,21,1,1
216088282,No More Room in Hell,11,1,1
216088282,The Forest,2,1,1
216088282,FaceRig,2,1,1
216088282,Dota 2,0.8,1,1
216088282,Corporate Lifestyle Simulator,0.6,1,1
216088282,Survarium,0.6,1,1
216088282,Dead Island Epidemic,0.5,1,1
216088282,Spooky's House of Jump Scares,0.4,1,1
216088282,Batla,0.2,1,1
216088282,Metro Conflict,0.2,1,1
216088282,WARMODE,0,1,0
216088282,A.V.A - Alliance of Valiant Arms,0,1,0
216088282,Age of Empires Online,0,1,0
216088282,Amazing World,0,1,0
216088282,America's Army 3,0,1,0
216088282,America's Army Proving Grounds,0,1,0
216088282,APB Reloaded,0,1,0
216088282,Arcane Saga Online,0,1,0
216088282,Archeblade,0,1,0
216088282,Arctic Combat,0,1,0
216088282,Atlantica Online,0,1,0
216088282,Aura Kingdom,0,1,0
216088282,Bloodline Champions,0,1,0
216088282,Brawlhalla,0,1,0
216088282,Bullet Run,0,1,0
216088282,Cakewalk Loop Manager,0,1,0
216088282,Champions Online,0,1,0
216088282,Combat Arms,0,1,0
216088282,Construct 2 Free,0,1,0
216088282,CrimeCraft GangWars,0,1,0
216088282,Defiance,0,1,0
216088282,District 187,0,1,0
216088282,Dragon Nest Europe,0,1,0
216088282,Dragons and Titans,0,1,0
216088282,Dungeon Fighter Online,0,1,0
216088282,Dungeonland,0,1,0
216088282,Dungeon Party,0,1,0
216088282,Dwarfs F2P,0,1,0
216088282,Enclave,0,1,0
216088282,EverQuest II,0,1,0
216088282,EVGA PrecisionX 16,0,1,0
216088282,Face of Mankind,0,1,0
216088282,Fiesta Online,0,1,0
216088282,Firefall,0,1,0
216088282,Football Superstars,0,1,0
216088282,Forsaken World ,0,1,0
216088282,Frontline Tactics,0,1,0
216088282,Gotham City Impostors Free To Play,0,1,0
216088282,Grand Chase,0,1,0
216088282,Guns and Robots,0,1,0
216088282,Heroes & Generals,0,1,0
216088282,HOMEFRONT Demo,0,1,0
216088282,La Tale,0,1,0
216088282,Loadout,0,1,0
216088282,Mabinogi,0,1,0
216088282,Magic The Gathering  Tactics,0,1,0
216088282,Memoir '44 Online,0,1,0
216088282,Moon Breakers,0,1,0
216088282,Nosgoth,0,1,0
216088282,Only If,0,1,0
216088282,Panzar,0,1,0
216088282,Path of Exile,0,1,0
216088282,Pinball Arcade,0,1,0
216088282,PlanetSide 2,0,1,0
216088282,Pox Nora,0,1,0
216088282,Puzzle Pirates,0,1,0
216088282,Quantum Rush Online,0,1,0
216088282,RaceRoom Racing Experience ,0,1,0
216088282,Ragnarok Online 2,0,1,0
216088282,Realm of the Mad God,0,1,0
216088282,Rise of Incarnates,0,1,0
216088282,ROSE Online,0,1,0
216088282,Royal Quest,0,1,0
216088282,Rusty Hearts,0,1,0
216088282,Saira,0,1,0
216088282,Spiral Knights,0,1,0
216088282,Star Conflict,0,1,0
216088282,Steam Heroes,0,1,0
216088282,Stronghold Kingdoms,0,1,0
216088282,Sunrider Mask of Arcadius,0,1,0
216088282,Super Crate Box,0,1,0
216088282,Super Monday Night Combat,0,1,0
216088282,Tactical Intervention,0,1,0
216088282,The Expendabros,0,1,0
216088282,The Forgotten Ones,0,1,0
216088282,The Lord of the Rings Online,0,1,0
216088282,Thinking with Time Machine,0,1,0
216088282,Tom Clancy's Ghost Recon Phantoms - EU,0,1,0
216088282,Tom Clancy's Ghost Recon Phantoms - NA,0,1,0
216088282,Tribes Ascend,0,1,0
216088282,Uncharted Waters Online,0,1,0
216088282,Velvet Sundown,0,1,0
216088282,Warface,0,1,0
216088282,War Inc. Battlezone,0,1,0
216088282,World of Battles,0,1,0
216088282,World of Guns Gun Disassembly,0,1,0
83999409,Team Fortress 2,5.4,1,1
206997101,Team Fortress 2,0.2,1,1
159150588,Dota 2,5.3,1,1
83336644,Call of Duty Modern Warfare 2 - Multiplayer,167,1,1
83336644,Aliens vs. Predator,15.2,1,1
83336644,Portal,3.4,1,1
83336644,Team Fortress 2,3.2,1,1
177831964,Magicka,1,1,1
31319953,Lost Planet Extreme Condition,0,1,0
66495044,The Elder Scrolls III Morrowind,12.7,1,1
216047087,Chivalry Medieval Warfare,41,1,1
216047087,Heroes & Generals,28,1,1
216047087,Brawlhalla,5.8,1,1
216047087,Unturned,3.7,1,1
216047087,War of the Roses,0.1,1,1
216047087,Emily is Away,0,1,0
216047087,Toribash,0,1,0
216047087,Dirty Bomb,0,1,0
216047087,Robocraft,0,1,0
216047087,theHunter,0,1,0
200701717,Dota 2,1.2,1,1
214390937,Altitude,0,1,0
214390937,Aura Kingdom,0,1,0
214390937,Aura Kingdom - Winter Gift,0,1,0
214390937,Cubic Castles,0,1,0
214390937,Double Action Boogaloo,0,1,0
214390937,Floating Point,0,1,0
214390937,Grimm,0,1,0
214390937,Max Gentlemen,0,1,0
214390937,Only If,0,1,0
214390937,Penumbra Necrologue,0,1,0
214390937,Pinball Arcade,0,1,0
214390937,Portal 2 Sixense Perceptual Pack,0,1,0
214390937,ProtoGalaxy,0,1,0
214390937,Speedball 2 HD,0,1,0
214390937,Warframe,0,1,0
303871659,Dota 2,0.2,1,1
292975910,Dota 2,5.6,1,1
197014942,Dota 2,0.5,1,1
73618782,Sid Meier's Civilization V,190,1,1
94145419,Call of Duty Modern Warfare 3,13,1,1
127311699,Ultra Street Fighter IV,514,1,1
127311699,DARK SOULS II,416,1,1
127311699,Dark Souls Prepare to Die Edition,146,1,1
127311699,Borderlands 2,63,1,1
127311699,Torchlight II,29,1,1
127311699,Shadow Warrior,24,1,1
127311699,Batman Arkham City GOTY,9.2,1,1
127311699,Nidhogg,7.9,1,1
127311699,The Elder Scrolls V Skyrim,7.5,1,1
127311699,DARK SOULS II Scholar of the First Sin,4.6,1,1
127311699,Chivalry Medieval Warfare,3.9,1,1
127311699,LIMBO,2.7,1,1
127311699,Terraria,2.7,1,1
127311699,Prince of Persia,2.3,1,1
127311699,Spec Ops The Line,2.3,1,1
127311699,Alan Wake,2.2,1,1
127311699,Kingdoms of Amalur Reckoning,2,1,1
127311699,Tomb Raider,1.9,1,1
127311699,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,1.9,1,1
127311699,The Stanley Parable,1.9,1,1
127311699,Left 4 Dead 2,1.7,1,1
127311699,DiRT 3,1.4,1,1
127311699,Metro Last Light,1.4,1,1
127311699,Crysis,1.4,1,1
127311699,BioShock Infinite,1.1,1,1
127311699,Child of Light,1.1,1,1
127311699,Mortal Kombat X,0.7,1,1
127311699,Batman Arkham Origins,0.7,1,1
127311699,Prince of Persia The Sands of Time,0.5,1,1
127311699,Scribblenauts Unlimited,0.5,1,1
127311699,Age of Empires II HD Edition,0.5,1,1
127311699,Remember Me,0.4,1,1
127311699,Age of Empires II HD The Forgotten,0,1,0
127311699,Age of Empires III Complete Collection,0,1,0
127311699,Antichamber,0,1,0
127311699,Assassin's Creed II,0,1,0
127311699,Assassin's Creed Revelations,0,1,0
127311699,DARK SOULS II - Season Pass,0,1,0
127311699,DARK SOULS II Crown of the Old Iron King,0,1,0
127311699,Deus Ex Human Revolution - Director's Cut,0,1,0
127311699,DiRT 3 Complete Edition,0,1,0
127311699,F.E.A.R.,0,1,0
127311699,F.E.A.R. 2 Project Origin,0,1,0
127311699,F.E.A.R. 3,0,1,0
127311699,F.E.A.R. Extraction Point,0,1,0
127311699,F.E.A.R. Perseus Mandate,0,1,0
127311699,Giana Sisters Twisted Dreams,0,1,0
127311699,God Mode,0,1,0
127311699,Guacamelee! Gold Edition,0,1,0
127311699,Guardians of Middle-earth,0,1,0
127311699,Hitman Sniper Challenge,0,1,0
127311699,Just Cause 2,0,1,0
127311699,Mark of the Ninja,0,1,0
127311699,Metro 2033,0,1,0
127311699,Monaco,0,1,0
127311699,Mount & Blade Warband,0,1,0
127311699,Patch testing for Chivalry,0,1,0
127311699,Sacred 2 Gold,0,1,0
127311699,The Elder Scrolls V Skyrim - Dawnguard,0,1,0
127311699,The Elder Scrolls V Skyrim - Dragonborn,0,1,0
127311699,The Elder Scrolls V Skyrim - Hearthfire,0,1,0
127311699,The Swapper,0,1,0
127311699,The Witcher 2 Assassins of Kings Enhanced Edition,0,1,0
127311699,The Witcher Enhanced Edition,0,1,0
127311699,Viscera Cleanup Detail Shadow Warrior,0,1,0
22301321,Borderlands 2,154,1,1
22301321,Dungeon Defenders,105,1,1
22301321,Battlefield Bad Company 2,99,1,1
22301321,Borderlands,85,1,1
22301321,Supreme Commander 2,75,1,1
22301321,EVE Online,57,1,1
22301321,Call of Duty Black Ops - Multiplayer,57,1,1
22301321,Kerbal Space Program,48,1,1
22301321,Call of Duty Modern Warfare 2 - Multiplayer,35,1,1
22301321,PAYDAY 2,31,1,1
22301321,Team Fortress 2,28,1,1
22301321,R.U.S.E,20,1,1
22301321,Dead Island,18.7,1,1
22301321,Borderlands The Pre-Sequel,18.5,1,1
22301321,Killing Floor,17.1,1,1
22301321,Medal of Honor(TM) Multiplayer,16.8,1,1
22301321,"Warhammer 40,000 Dawn of War II",15.3,1,1
22301321,Peggle Extreme,13.5,1,1
22301321,Homefront,12.8,1,1
22301321,Mafia II,12.1,1,1
22301321,The Settlers 7 Paths to a Kingdom,11.9,1,1
22301321,Mass Effect,11.8,1,1
22301321,BRINK,11.2,1,1
22301321,Offworld Trading Company,11.2,1,1
22301321,Shoot Many Robots,10.1,1,1
22301321,Call of Duty Black Ops,9.3,1,1
22301321,Defense Grid The Awakening,8.8,1,1
22301321,Deus Ex Human Revolution,8.5,1,1
22301321,Recettear An Item Shop's Tale,8.4,1,1
22301321,Left 4 Dead,8.2,1,1
22301321,RAGE,7.1,1,1
22301321,Obulis,6.8,1,1
22301321,XCOM Enemy Unknown,6.2,1,1
22301321,Orcs Must Die!,6.1,1,1
22301321,World of Goo,6.1,1,1
22301321,Test Drive Unlimited 2,5.8,1,1
22301321,Arma 2 Operation Arrowhead,5.4,1,1
22301321,Command and Conquer 4 Tiberian Twilight,5.1,1,1
22301321,Resident Evil 5 / Biohazard 5,4.7,1,1
22301321,Dead Island Riptide,4.6,1,1
22301321,Cities in Motion,4.5,1,1
22301321,Company of Heroes 2,4.3,1,1
22301321,Titan Attacks,3.6,1,1
22301321,Saints Row IV,3.5,1,1
22301321,Puzzle Agent 2,3.5,1,1
22301321,Sanctum,3.3,1,1
22301321,Harvest Massive Encounter,3.3,1,1
22301321,Octodad Dadliest Catch,3.2,1,1
22301321,Braid,3.2,1,1
22301321,Metro 2033,3.1,1,1
22301321,Bulletstorm,3.1,1,1
22301321,Tropico 3 - Steam Special Edition,3.1,1,1
22301321,Evolve,2.7,1,1
22301321,Puzzle Agent,2.6,1,1
22301321,Sam & Max 101 Culture Shock,2.6,1,1
22301321,Empire Total War,2.5,1,1
22301321,Counter-Strike Global Offensive,2.5,1,1
22301321,Aliens Colonial Marines,2.5,1,1
22301321,Nation Red,2.4,1,1
22301321,OTTTD,2.3,1,1
22301321,The Walking Dead,2.3,1,1
22301321,Sniper Elite V2,2.1,1,1
22301321,Aliens vs. Predator,2.1,1,1
22301321,Alien Swarm,2.1,1,1
22301321,Poker Night at the Inventory,2.1,1,1
22301321,PlanetSide 2,2.1,1,1
22301321,S.T.A.L.K.E.R. Clear Sky,2,1,1
22301321,Grand Theft Auto V,2,1,1
22301321,Greed Corp,2,1,1
22301321,Bloons TD5,1.9,1,1
22301321,Tropico 4,1.8,1,1
22301321,Gratuitous Space Battles,1.8,1,1
22301321,Bejeweled 3,1.7,1,1
22301321,"Papers, Please",1.7,1,1
22301321,Unreal Tournament 3 Black Edition,1.6,1,1
22301321,Homeworld Remastered Collection,1.5,1,1
22301321,South Park The Stick of Truth,1.5,1,1
22301321,Ace of Spades,1.5,1,1
22301321,Torchlight,1.4,1,1
22301321,Universe Sandbox,1.4,1,1
22301321,Flight Control HD,1.3,1,1
22301321,Arma 2 Private Military Company,1.3,1,1
22301321,Universe at War Earth Assault,1.3,1,1
22301321,Dragon Age Origins,1.3,1,1
22301321,Demigod,1.2,1,1
22301321,Besiege,1.2,1,1
22301321,Tower Wars,1.2,1,1
22301321,Saints Row 2,1.2,1,1
22301321,Fallout 3 - Game of the Year Edition,1.2,1,1
22301321,Burnout Paradise The Ultimate Box,1.2,1,1
22301321,Elite Dangerous,1.1,1,1
22301321,Arma 3,1.1,1,1
22301321,Shadowgrounds Survivor,1.1,1,1
22301321,Anomaly Warzone Earth,1.1,1,1
22301321,Monaco,1,1,1
22301321,Hotline Miami,1,1,1
22301321,Sniper Elite Nazi Zombie Army,1,1,1
22301321,Star Wars The Force Unleashed Ultimate Sith Edition,1,1,1
22301321,"Warhammer 40,000 Space Marine",0.9,1,1
22301321,Dear Esther,0.9,1,1
22301321,Monday Night Combat,0.9,1,1
22301321,Planetary Annihilation,0.9,1,1
22301321,ORION Prelude,0.9,1,1
22301321,Sniper Ghost Warrior,0.9,1,1
22301321,Zombie Army Trilogy,0.8,1,1
22301321,Crysis,0.8,1,1
22301321,Hector Ep 1,0.8,1,1
22301321,Railroad Tycoon 3,0.8,1,1
22301321,Tank Universal,0.8,1,1
22301321,Natural Selection 2,0.7,1,1
22301321,ACE COMBAT ASSAULT HORIZON Enhanced Edition,0.7,1,1
22301321,Homebrew - Vehicle Sandbox,0.7,1,1
22301321,Mensa Academy,0.7,1,1
22301321,Insurgency,0.7,1,1
22301321,Zombie Driver,0.6,1,1
22301321,Zen Bound 2,0.6,1,1
22301321,Men of War,0.6,1,1
22301321,7 Days to Die,0.6,1,1
22301321,Darwinia,0.6,1,1
22301321,The Jackbox Party Pack,0.6,1,1
22301321,Call of Juarez Bound in Blood,0.6,1,1
22301321,Sol Survivor,0.6,1,1
22301321,Fallout New Vegas,0.5,1,1
22301321,Wolfenstein The New Order,0.5,1,1
22301321,Frontlines Fuel of War,0.5,1,1
22301321,Far Cry 2,0.5,1,1
22301321,Trine,0.5,1,1
22301321,From Dust,0.5,1,1
22301321,"Sir, You Are Being Hunted",0.5,1,1
22301321,Hammerfight,0.5,1,1
22301321,StarForge,0.4,1,1
22301321,Wargame AirLand Battle,0.4,1,1
22301321,Brothers in Arms Hell's Highway,0.4,1,1
22301321,Hydrophobia Prophecy,0.4,1,1
22301321,Hacker Evolution,0.4,1,1
22301321,Foreign Legion Buckets of Blood,0.4,1,1
22301321,SimCity 4 Deluxe,0.4,1,1
22301321,Orcs Must Die! 2,0.4,1,1
22301321,Plain Sight,0.4,1,1
22301321,Alpha Prime,0.4,1,1
22301321,3DMark,0.3,1,1
22301321,Chime,0.3,1,1
22301321,Full Spectrum Warrior,0.3,1,1
22301321,Bridge Project,0.3,1,1
22301321,Dragon's Lair,0.3,1,1
22301321,Puzzle Bots,0.3,1,1
22301321,S.T.A.L.K.E.R. Call of Pripyat,0.3,1,1
22301321,Galactic Civilizations II Ultimate Edition,0.3,1,1
22301321,Post Apocalyptic Mayhem,0.2,1,1
22301321,Damnation,0.2,1,1
22301321,The Ship Single Player,0.2,1,1
